69145,489,10 Ave & W 28 St,40.75066386,-74.00176802
68606,515,W 43 St & 10 Ave,40.76009437,-73.99461843
68400,167,E 39 St & 3 Ave,40.7489006,-73.97604882
68088,503,E 20 St & Park Ave,40.73827428,-73.98751968
68075,329,Greenwich St & N Moore St,40.72043411,-74.01020609
67393,410,Suffolk St & Stanton St,40.72066442,-73.98517977
67177,439,E 4 St & 2 Ave,40.7262807,-73.98978041
66949,336,Sullivan St & Washington Sq,40.73047747,-73.99906065
66242,326,E 11 St & 1 Ave,40.72953837,-73.98426726
66067,447,8 Ave & W 52 St,40.76370739,-73.9851615
65809,531,Forsyth St & Broome St,40.71893904,-73.99266288
65259,335,Washington Pl & Broadway,40.72903917,-73.99404649
65152,294,Washington Square E,40.73049393,-73.9957214
65146,307,Canal St & Rutgers St,40.71427487,-73.98990025
65031,526,E 33 St & 5 Ave,40.74765947,-73.98490707
64474,363,West Thames St,40.70834698,-74.01713445
63946,223,W 13 St & 7 Ave,40.73781509,-73.99994661
63776,361,Allen St & Hester St,40.71605866,-73.99190759
63776,470,W 20 St & 8 Ave,40.74345335,-74.00004031
63257,301,E 2 St & Avenue B,40.72217444,-73.98368779
63122,527,E 33 St & 2 Ave,40.744023,-73.976056
63084,450,W 49 St & 8 Ave,40.76227205,-73.98788205
62879,448,W 37 St & 10 Ave,40.75660359,-73.9979009
62814,388,W 26 St & 10 Ave,40.74971775,-74.00295035
62766,383,Greenwich Ave & Charles St,40.735238,-74.000271
62614,352,W 56 St & 6 Ave,40.76340613,-73.97722479
62481,404,9 Ave & W 14 St,40.7405826,-74.00550867
62058,153,E 40 St & 5 Ave,40.75206231,-73.9816324
62034,478,11 Ave & W 41 St,40.76030096,-73.99884222
61736,434,9 Ave & W 18 St,40.74317449,-74.00366443
61712,468,Broadway & W 55 St,40.7652654,-73.98192338
61440,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945
61370,300,Shevchenko Pl & E 7 St,40.728145,-73.990214
60612,475,E 16 St & Irving Pl,40.73524276,-73.98758561
59786,540,Lexington Ave & E 29 St,40.74311555,-73.98215353
59367,212,W 16 St & The High Line,40.74334935,-74.00681753
59170,280,E 10 St & 5 Ave,40.73331967,-73.99510132
58982,263,Elizabeth St & Hester St,40.71729,-73.996375
58971,510,W 51 St & 6 Ave,40.7606597,-73.98042047
58794,484,W 44 St & 5 Ave,40.75500254,-73.98014437
58774,500,Broadway & W 51 St,40.76228826,-73.98336183
58689,2021,W 45 St & 8 Ave,40.75929124,-73.98859651
57699,346,Bank St & Hudson St,40.73652889,-74.00618026
57328,403,E 2 St & 2 Ave,40.72502876,-73.99069656
56940,487,E 20 St & FDR Drive,40.73314259,-73.97573881
56148,268,Howard St & Centre St,40.71910537,-73.99973337
55675,265,Stanton St & Chrystie St,40.72229346,-73.99147535
55467,195,Liberty St & Broadway,40.70905623,-74.01043382
55439,501,FDR Drive & E 35 St,40.744219,-73.97121214
55029,252,MacDougal St & Washington Sq,40.73226398,-73.99852205
54912,512,W 29 St & 9 Ave,40.7500727,-73.99839279
54402,493,W 45 St & 6 Ave,40.7568001,-73.98291153
54160,325,E 19 St & 3 Ave,40.73624527,-73.98473765
53854,317,E 6 St & Avenue B,40.72453734,-73.98185424
53635,530,11 Ave & W 59 St,40.771522,-73.990541
52828,485,W 37 St & 5 Ave,40.75038009,-73.98338988
52605,174,E 25 St & 1 Ave,40.7381765,-73.97738662
52306,72,W 52 St & 11 Ave,40.76727216,-73.99392888
52116,495,W 47 St & 10 Ave,40.76269882,-73.99301222
52053,225,W 14 St & The High Line,40.74195138,-74.00803013
51435,533,Broadway & W 39 St,40.75299641,-73.98721619
51304,303,Mercer St & Spring St,40.72362738,-73.99949601
51094,304,Broadway & Battery Pl,40.70463334,-74.01361706
51091,2008,Little West St & 1 Pl,40.70569254,-74.01677685
50682,328,Watts St & Greenwich St,40.72405549,-74.00965965
50555,394,E 9 St & Avenue C,40.72521311,-73.97768752
50431,355,Bayard St & Baxter St,40.71602118,-73.99974372
49883,2010,Grand St & Greene St,40.72165481,-74.00234737
49537,2003,1 Ave & E 18 St,40.73381219,-73.98054421
49241,257,Lispenard St & Broadway,40.71939226,-74.00247214
48284,357,E 11 St & Broadway,40.73261787,-73.99158043
47669,2004,6 Ave & Broome St,40.724399,-74.004704
47666,369,Washington Pl & 6 Ave,40.73224119,-74.00026394
47032,2012,E 27 St & 1 Ave,40.739445,-73.976806
47024,480,W 53 St & 10 Ave,40.76669671,-73.99061728
46481,267,Broadway & W 36 St,40.75097711,-73.98765428
46460,247,Perry St & Bleecker St,40.73535398,-74.00483091
46048,532,S 5 Pl & S 4 St,40.710451,-73.960876
45391,469,Broadway & W 53 St,40.76344058,-73.98268129
45371,315,South St & Gouverneur Ln,40.70355377,-74.00670227
45257,508,W 46 St & 11 Ave,40.76341379,-73.99667444
45194,238,Bank St & Washington St,40.7361967,-74.00859207
45162,520,W 52 St & 5 Ave,40.75992262,-73.97648516
45140,228,E 48 St & 3 Ave,40.7546011,-73.97187886
45099,306,Cliff St & Fulton St,40.70823502,-74.00530063
45067,440,E 45 St & 3 Ave,40.75255434,-73.97282625
44982,362,Broadway & W 37 St,40.75172632,-73.98753523
43912,412,Forsyth St & Canal St,40.7158155,-73.99422366
43859,455,1 Ave & E 44 St,40.75001986,-73.96905301
43393,377,6 Ave & Canal St,40.72243797,-74.00566443
42909,290,2 Ave & E 58 St,40.76020258,-73.96478473
42752,79,Franklin St & W Broadway,40.71911552,-74.00666661
42572,164,E 47 St & 2 Ave,40.75323098,-73.97032517
42494,422,W 59 St & 10 Ave,40.770513,-73.988038
42269,473,Rivington St & Chrystie St,40.72110063,-73.9919254
41947,146,Hudson St & Reade St,40.71625008,-74.0091059
41829,522,E 51 St & Lexington Ave,40.75714758,-73.97207836
41773,386,Centre St & Worth St,40.71494807,-74.00234482
41428,449,W 52 St & 9 Ave,40.76461837,-73.98789473
41010,513,W 56 St & 10 Ave,40.768254,-73.988639
40948,296,Division St & Bowery,40.71413089,-73.9970468
40836,311,Norfolk St & Broome St,40.7172274,-73.98802084
40683,316,Fulton St & William St,40.70955958,-74.00653609
40085,160,E 37 St & Lexington Ave,40.748238,-73.978311
39776,502,Henry St & Grand St,40.714215,-73.981346
39289,309,Murray St & West St,40.7149787,-74.013012
39284,415,Pearl St & Hanover Square,40.7047177,-74.00926027
39230,295,Pike St & E Broadway,40.71406667,-73.99293911
39143,330,Reade St & Broadway,40.71450451,-74.00562789
38572,350,Clinton St & Grand St,40.71559509,-73.9870295
38436,137,E 56 St & Madison Ave,40.761628,-73.972924
38301,264,Maiden Ln & Pearl St,40.70706456,-74.00731853
37949,150,E 2 St & Avenue C,40.7208736,-73.98085795
37890,525,W 34 St & 11 Ave,40.75594159,-74.0021163
37666,259,South St & Whitehall St,40.70122128,-74.01234218
37089,279,Sands St & Gold St,40.69986937,-73.98271933
36876,224,Spruce St & Nassau St,40.71146364,-74.00552427
36641,427,Bus Slip & State St,40.701907,-74.013942
36182,367,E 53 St & Lexington Ave,40.75828065,-73.97069431
35827,360,William St & Pine St,40.70717936,-74.00887308
35757,441,E 52 St & 2 Ave,40.756014,-73.967416
35289,430,York St & Jay St,40.7014851,-73.98656928
35289,376,John St & William St,40.70862144,-74.00722156
35048,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116
34803,152,Warren St & Church St,40.71473993,-74.00910627
34724,276,Duane St & Greenwich St,40.71748752,-74.0104554
34683,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206
34434,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198
34366,320,Leonard St & Church St,40.717571,-74.005549
34251,456,E 53 St & Madison Ave,40.7597108,-73.97402311
33835,351,Front St & Maiden Ln,40.70530954,-74.00612572
33796,393,E 5 St & Avenue C,40.72299208,-73.97995466
33790,385,E 55 St & 2 Ave,40.75797322,-73.96603308
32924,254,W 11 St & 6 Ave,40.73532427,-73.99800419
32583,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622
32518,217,Old Fulton St,40.70277159,-73.99383605
31895,308,St James Pl & Oliver St,40.71307916,-73.99851193
31847,423,W 54 St & 9 Ave,40.76584941,-73.98690506
30827,310,State St & Smith St,40.68926942,-73.98912867
30375,2000,Front St & Washington St,40.70255088,-73.98940236
29140,524,W 43 St & 6 Ave,40.75527307,-73.98316936
29047,454,E 51 St & 1 Ave,40.75455731,-73.96592976
28737,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366
28404,249,Harrison St & Hudson St,40.71870987,-74.0090009
28311,349,Rivington St & Ridge St,40.71850211,-73.98329859
28004,253,W 13 St & 5 Ave,40.73543934,-73.99453948
27951,391,Clark St & Henry St,40.69760127,-73.99344559
27816,2009,Catherine St & Monroe St,40.71117444,-73.99682619
27275,340,Madison St & Clinton St,40.71269042,-73.98776323
27240,534,Water - Whitehall Plaza,40.70255065,-74.0127234
27196,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896
27084,319,Park Pl & Church St,40.71336124,-74.00937622
27037,323,Lawrence St & Willoughby St,40.69236178,-73.98631746
26956,342,Columbia St & Rivington St,40.71739973,-73.98016555
26839,411,E 6 St & Avenue D,40.72228087,-73.97668709
26806,302,Avenue D & E 3 St,40.72082834,-73.97793172
26379,337,Old Slip & Front St,40.7037992,-74.00838676
25774,332,Cherry St,40.71219906,-73.97948148
25725,341,Stanton St & Mangin St,40.71782143,-73.97628939
25643,2017,E 43 St & 2 Ave,40.75022392,-73.97121414
25334,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013
25228,516,E 47 St & 1 Ave,40.75206862,-73.96784384
25222,464,E 56 St & 3 Ave,40.75934501,-73.96759673
24822,291,Madison St & Montgomery St,40.713126,-73.984844
24581,392,Jay St & Tech Pl,40.695065,-73.987167
24418,538,E 48 St & Madison Ave,40.75666,-73.976684
24187,467,Dean St & 4 Ave,40.68312489,-73.97895137
22923,157,Henry St & Atlantic Ave,40.69089272,-73.99612349
22694,314,Cadman Plaza West & Montague St,40.69383,-73.990539
22606,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813
22593,406,Hicks St & Montague St,40.69512845,-73.99595065
22098,331,Pike St & Monroe St,40.71173107,-73.99193043
21891,260,Broad St & Bridge St,40.70365182,-74.01167797
21829,233,Joralemon St & Adams St,40.69246277,-73.98963911
21796,408,Market St & Cherry St,40.71076228,-73.99400398
21455,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913
20917,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328
20892,398,Atlantic Ave & Furman St,40.69165183,-73.9999786
19654,82,St James Pl & Pearl St,40.71117416,-74.00016545
19542,261,Johnson St & Gold St,40.69474881,-73.98362464
19505,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762
19008,266,Avenue D & E 8 St,40.72368361,-73.97574813
18225,143,Clinton St & Joralemon St,40.69239502,-73.99337909
18191,3141,1 Ave & E 68 St,40.76500525,-73.95818491
18151,460,S 4 St & Wythe Ave,40.71285887,-73.96590294
17910,239,Willoughby St & Fleet St,40.69196566,-73.9813018
17722,471,Grand St & Havemeyer St,40.71286844,-73.95698119
17563,395,Bond St & Schermerhorn St,40.68807003,-73.98410637
17071,232,Cadman Plaza E & Tillary St,40.69597683,-73.99014892
16814,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458
16772,248,Laight St & Hudson St,40.72185379,-74.00771779
16686,389,Broadway & Berry St,40.71044554,-73.96525063
16491,481,S 3 St & Bedford Ave,40.71260486,-73.96264403
16467,3230,Penn Station Valet,40.7512836,-73.99692446
16449,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773
16344,313,Washington Ave & Park Ave,40.69610226,-73.96751037
16161,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682
16123,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183
15894,322,Clinton St & Tillary St,40.696192,-73.991218
14732,244,Willoughby Ave & Hall St,40.69196035,-73.96536851
14680,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121
14239,400,Pitt St & Stanton St,40.71926081,-73.98178024
14201,390,Duffield St & Willoughby St,40.69221589,-73.9842844
13885,282,Kent Ave & S 11 St,40.70827295,-73.96834101
13885,243,Fulton St & Rockwell Pl,40.688226,-73.979382
13529,262,Washington Park,40.6917823,-73.9737299
12924,384,Fulton St & Washington Ave,40.683048,-73.964915
12789,365,Fulton St & Grand Ave,40.68223166,-73.9614583
12734,3224,W 13 St & Hudson St,40.73997354,-74.00513873
12177,242,Carlton Ave & Flushing Ave,40.697787,-73.973736
11795,3165,Central Park West & W 72 St,40.77579377,-73.97620574
11724,339,Avenue D & E 12 St,40.72580614,-73.97422494
11715,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059
11563,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558
11499,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894
11493,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475
11492,418,Front St & Gold St,40.70224,-73.982578
11479,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902
11371,3156,E 72 St & York Ave,40.76663814,-73.95348296
11267,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458
11043,3158,W 63 St & Broadway,40.77163851,-73.98261428
11013,397,Fulton St & Clermont Ave,40.68415748,-73.96922273
10905,3140,1 Ave & E 78 St,40.77140426,-73.9535166
10687,3142,1 Ave & E 62 St,40.7612274,-73.96094022
10609,3104,Kent Ave & N 7 St,40.72057658,-73.96150225
10286,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854
10242,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628
10182,3177,W 84 St & Broadway,40.7867947,-73.977112
10179,407,Henry St & Poplar St,40.700469,-73.991454
10143,3159,W 67 St & Broadway,40.77492513,-73.98266566
10060,344,Monroe St & Bedford Ave,40.6851443,-73.95380904
9848,3145,E 84 St & Park Ave,40.77862688,-73.95772073
9834,373,Willoughby Ave & Walworth St,40.69331716,-73.95381995
9793,278,Concord St & Bridge St,40.69766564,-73.98476437
9515,275,Washington Ave & Greene Ave,40.68650065,-73.96563307
9454,343,Clinton Ave & Flushing Ave,40.69794,-73.96986848
9253,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594
9248,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406
9227,437,Macon St & Nostrand Ave,40.68098339,-73.95004798
9222,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096
9098,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939
9006,3147,E 85 St & 3 Ave,40.77801203,-73.95407149
8913,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168
8902,144,Nassau St & Navy St,40.69839895,-73.98068914
8870,3168,Central Park West & W 85 St,40.78472675,-73.96961715
8828,421,Clermont Ave & Park Ave,40.69573398,-73.97129668
8680,3223,E 55 St & 3 Ave,40.75899656,-73.96865398
8615,3143,5 Ave & E 78 St,40.77682863,-73.96388769
8374,298,3 Ave & Schermerhorn St,40.68683208,-73.9796772
8275,218,Gallatin Pl & Livingston St,40.69028437,-73.98707105
8173,3137,5 Ave & E 73 St,40.77282817,-73.96685276
8138,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045
7734,3233,E 48 St & 5 Ave,40.75724568,-73.97805914
7649,3134,3 Ave & E 62 St,40.76312584,-73.96526895
7639,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874
7621,3163,Central Park West & W 68 St,40.7734066,-73.97782542
7591,419,Carlton Ave & Park Ave,40.69580705,-73.97355569
7576,409,DeKalb Ave & Skillman St,40.6906495,-73.95643107
7522,3135,E 75 St & 3 Ave,40.77112927,-73.95772297
6996,3136,5 Ave & E 63 St,40.76650452,-73.97147595
6978,3139,E 72 St & Park Ave,40.77118288,-73.96409422
6971,3160,Central Park West & W 76 St,40.77896784,-73.97374737
6912,3132,E 59 St & Madison Ave,40.76350532,-73.97109243
6860,3234,E 40 St & Madison Ave,40.75159368,-73.98043156
6755,3222,Hanson Pl & St Felix St,40.6851596,-73.97711366
6735,3150,E 85 St & York Ave,40.77536905,-73.94803392
6652,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127
6646,436,Hancock St & Bedford Ave,40.68216564,-73.95399026
6452,3176,W 64 St & West End Ave,40.77452835,-73.98753759
6437,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749
6424,3231,E 67 St & Park Ave,40.7678008,-73.96592081
6229,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324
5996,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961
5806,3235,E 41 St & Madison Ave,40.75216528,-73.97992194
5776,372,Franklin Ave & Myrtle Ave,40.694528,-73.958089
5725,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717
5500,3092,Berry St & N 8 St,40.7190095,-73.95852515
5340,3148,E 84 St & 1 Ave,40.77565541,-73.95068615
5330,3112,Milton St & Franklin St,40.72906,-73.95779
5280,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492
5189,3124,46 Ave & 5 St,40.74731,-73.95451
5182,3086,Graham Ave & Conselyea St,40.715143,-73.944507
5168,3108,Nassau Ave & Russell St,40.72557,-73.94434
5025,443,Bedford Ave & S 9th St,40.70853074,-73.96408963
5003,289,Monroe St & Classon Ave,40.6845683,-73.95881081
4840,3166,Riverside Dr & W 72 St,40.78057799,-73.98562431
4437,3236,PABT Valet,40.75898481,-73.99379969
4375,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588
4288,3144,E 81 St & Park Ave,40.77677702,-73.9590097
4258,431,Hanover Pl & Livingston St,40.68864636,-73.98263429
4184,3146,E 81 St & 3 Ave,40.77573034,-73.9567526
4171,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394
4096,3087,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386
4091,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712
3945,3103,N 11 St & Wythe Ave,40.72153267,-73.95782357
3900,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533
3877,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117
3865,3106,Driggs Ave & N Henry St,40.72325,-73.94308
3781,3226,W 82 St & Central Park West,40.78275,-73.97137
3734,3115,India St & Manhattan Ave,40.73232194,-73.9550858
3715,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321
3673,119,Park Ave & St Edwards St,40.69608941,-73.97803415
3671,3162,W 78 St & Broadway,40.78339981,-73.98093133
3501,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977
3346,3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154
3333,3126,44 Dr & Jackson Ave,40.74718234,-73.9432635
3327,3180,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712
3291,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171
3107,3149,E 82 St & 2 Ave,40.77517793,-73.95324922
3095,2001,Sands St & Navy St,40.699773,-73.979927
3049,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284
3035,3097,N Henry St & Richardson St,40.71921585,-73.9424469
2891,3111,Norman Ave & Leonard St,40.7258483,-73.95064893
2709,3109,Banker St & Meserole Ave,40.72606,-73.95621
2684,3117,Franklin St & Dupont St,40.73564,-73.95866
2678,3133,E 67 St & Park Ave,40.76735637,-73.96493528
2563,3079,Leonard St & Grand St,40.71103537,-73.94714303
2447,3125,45 Rd & 11 St,40.74708586,-73.94977234
2380,3181,Soissons Landing,40.692609,-74.016398
2299,3083,Bushwick Ave & Powers St,40.71247661,-73.94100005
2187,3088,Union Ave & Jackson St,40.7160751,-73.952029
2182,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926
2169,3077,Stagg St & Union Ave,40.70877084,-73.95095259
2158,3182,Yankee Ferry Terminal,40.686931,-74.016966
2063,3154,E 77 St & 3 Ave,40.77314236,-73.95856158
2008,3098,Leonard St & Bayard St,40.71928,-73.94861
1989,3084,Devoe St & Leonard St,40.71348658,-73.94792458
1983,3081,Graham Ave & Grand St,40.711863,-73.944024
1980,3120,Center Blvd & Borden Ave,40.74161,-73.96044
1962,3085,Roebling St & N 4 St,40.71469,-73.95739
1904,3151,E 81 St & York Ave,40.7728384,-73.94989233
1901,3082,Hope St & Union Ave,40.71167351,-73.95141312
1861,3094,Graham Ave & Withers St,40.7169811,-73.94485918
1796,3157,East End Ave & E 86 St,40.77518615,-73.94446054
1788,3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276
1731,3091,Frost St & Meeker St,40.71764,-73.94882
1658,3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625
1633,3052,Lewis Ave & Madison St,40.686312,-73.935775
1545,3073,Division Ave & Hooper St,40.70691254,-73.95441667
1471,3071,Boerum St & Broadway,40.70538077,-73.94976519
1455,2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056
1410,3068,Humboldt St & Varet St,40.7031724,-73.940636
1408,3116,Huron St & Franklin St,40.73266,-73.95826
1382,3050,Putnam Ave & Throop Ave,40.6851532,-73.94111
1326,3095,Graham Ave & Herbert St,40.71929301,-73.94500379
1299,3067,Broadway & Whipple St,40.7016657,-73.9437303
1254,3060,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915
1235,3047,Halsey St & Tompkins Ave,40.6823687,-73.944118
1224,3049,Cambridge Pl & Gates Ave,40.68488,-73.96304
1214,3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908
1207,3042,Fulton St & Utica Ave,40.6794268,-73.9298911
1204,3054,Greene Ave & Throop Ave,40.6894932,-73.942061
1198,3114,India St & East River,40.73165141,-73.96161892
1150,3069,Lorimer St & Broadway,40.70411791,-73.94818595
1120,3127,9 St & 44 Rd,40.74966,-73.9521
1100,3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428
1077,3072,Leonard St & Boerum St,40.70583339,-73.94644578
1066,3080,S 4 St & Rodney St,40.70934,-73.95608
1047,3105,N 15 St & Wythe Ave,40.724055,-73.955736
1039,3016,Mobile 01,40.77105186,-73.9643383
1022,3232,Bond St & Fulton St,40.68962189,-73.98304269
1013,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416
988,3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417
955,3075,Division Ave & Marcy Ave,40.70708701,-73.95796783
